Task,Method,Feature,SelectionEvents,RepeatsSelected,MeanRank,Repeats,RepeatSelectionFrequency
PE_LOPE_MATCHED,Stabl-RP,NTRK2,13,13,4.846153846153846,50,0.26
PE_LOPE_MATCHED,Stabl-RP,NME2,13,13,5.615384615384615,50,0.26
PE_LOPE_MATCHED,Stabl-RP,CNTN4,13,13,6.538461538461538,50,0.26
PE_LOPE_MATCHED,Stabl-RP,TXNDC12,13,12,5.538461538461538,50,0.24
PE_LOPE_MATCHED,Stabl-RP,YWHAB.YWHAE.YWHAG.YWHAH.YWHAQ.YWHAZ.SFN,12,12,6.75,50,0.24
PE_LOPE_MATCHED,Stabl-RP,DDR2,11,11,4.363636363636363,50,0.22
PE_LOPE_MATCHED,Stabl-RP,MAPK12,11,11,6.181818181818182,50,0.22
PE_LOPE_MATCHED,Stabl-RP,BCAN,12,11,6.333333333333333,50,0.22
PE_LOPE_MATCHED,Stabl-RP,LYZ,10,10,4.9,50,0.2
PE_LOPE_MATCHED,Stabl-RP,LAYN,10,10,5.1,50,0.2
PE_LOPE_MATCHED,Stabl-RP,TIMP2,10,10,5.1,50,0.2
PE_LOPE_MATCHED,Stabl-RP,BIRC3,10,10,5.3,50,0.2
PE_LOPE_MATCHED,Stabl-RP,GPNMB,10,10,5.4,50,0.2
PE_LOPE_MATCHED,Stabl-RP,GPT,9,9,4.777777777777778,50,0.18
PE_LOPE_MATCHED,Stabl-RP,PKM2,9,9,5.111111111111111,50,0.18
PE_LOPE_MATCHED,Stabl-RP,ESM1,9,9,5.222222222222222,50,0.18
PE_LOPE_MATCHED,Stabl-RP,PRSS2,9,9,5.222222222222222,50,0.18
PE_LOPE_MATCHED,Stabl-RP,FSTL3,9,9,5.444444444444445,50,0.18
PE_LOPE_MATCHED,Stabl-RP,CSF2,9,9,5.666666666666667,50,0.18
PE_LOPE_MATCHED,Stabl-RP,MSN,8,8,4.375,50,0.16
PE_LOPE_MATCHED,Stabl-RP,CFH,7,7,4.571428571428571,50,0.14
PE_LOPE_MATCHED,Stabl-RP,HTRA2,7,7,5.285714285714286,50,0.14
PE_LOPE_MATCHED,Stabl-RP,GP6,7,7,5.714285714285714,50,0.14
PE_LOPE_MATCHED,Stabl-RP,PYY,7,7,5.714285714285714,50,0.14
PE_LOPE_MATCHED,Stabl-RP,CSK,7,7,6.571428571428571,50,0.14
PE_LOPE_MATCHED,Stabl-RP,SIGLEC9,6,6,4.166666666666667,50,0.12
PE_LOPE_MATCHED,Stabl-RP,NAGK,6,6,4.666666666666667,50,0.12
PE_LOPE_MATCHED,Stabl-RP,HAPLN1,6,6,4.833333333333333,50,0.12
PE_LOPE_MATCHED,Stabl-RP,CFP,6,6,5.333333333333333,50,0.12
PE_LOPE_MATCHED,Stabl-RP,COL18A1,6,6,6.5,50,0.12
PE_LOPE_MATCHED,Stabl-RP,CTSD,5,5,3.4,50,0.1
PE_LOPE_MATCHED,Stabl-RP,PRSS1,5,5,4.0,50,0.1
PE_LOPE_MATCHED,Stabl-RP,SPHK2,5,5,5.4,50,0.1
PE_LOPE_MATCHED,Stabl-RP,EEF1B2,5,5,5.6,50,0.1
PE_LOPE_MATCHED,Stabl-RP,ROR1,5,5,6.2,50,0.1
PE_LOPE_MATCHED,Stabl-RP,GAPDH,5,5,6.6,50,0.1
PE_LOPE_MATCHED,Stabl-RP,HSD17B10,5,5,7.0,50,0.1
PE_LOPE_MATCHED,Stabl-RP,JAG1,4,4,2.5,50,0.08
PE_LOPE_MATCHED,Stabl-RP,DPT,4,4,3.0,50,0.08
PE_LOPE_MATCHED,Stabl-RP,CNTFR,4,4,3.25,50,0.08
PE_LOPE_MATCHED,Stabl-RP,CNTN5,4,4,3.25,50,0.08
PE_LOPE_MATCHED,Stabl-RP,LSAMP,4,4,5.25,50,0.08
PE_LOPE_MATCHED,Stabl-RP,MIF,4,4,5.5,50,0.08
PE_LOPE_MATCHED,Stabl-RP,AKR7A2,4,4,6.5,50,0.08
PE_LOPE_MATCHED,Stabl-RP,DHH,4,4,7.5,50,0.08
PE_LOPE_MATCHED,Stabl-RP,GSK3A.GSK3B,4,4,8.0,50,0.08
PE_LOPE_MATCHED,Stabl-RP,FGF19,3,3,3.3333333333333335,50,0.06
PE_LOPE_MATCHED,Stabl-RP,CDNF,3,3,4.666666666666667,50,0.06
PE_LOPE_MATCHED,Stabl-RP,CKB,3,3,5.666666666666667,50,0.06
PE_LOPE_MATCHED,Stabl-RP,LCORL,3,3,5.666666666666667,50,0.06
PE_LOPE_MATCHED,Stabl-RP,POR,3,3,5.666666666666667,50,0.06
PE_LOPE_MATCHED,Stabl-RP,NAMPT,3,3,6.0,50,0.06
PE_LOPE_MATCHED,Stabl-RP,SPINT2,3,3,6.0,50,0.06
PE_LOPE_MATCHED,Stabl-RP,CD226,3,3,6.333333333333333,50,0.06
PE_LOPE_MATCHED,Stabl-RP,DKK3,3,3,7.0,50,0.06
PE_LOPE_MATCHED,Stabl-RP,CXCL10,3,3,7.333333333333333,50,0.06
PE_LOPE_MATCHED,Stabl-RP,CD40LG,2,2,3.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,FGF4,2,2,3.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,HBA1.HBB,2,2,4.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,IGHD..IGK..IGL.,2,2,4.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,IL6ST,2,2,4.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,ROBO2,2,2,4.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,PPIE,2,2,4.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,MAPKAPK5,2,2,5.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,AGR2,2,2,5.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,ARPP19,2,2,5.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,IGHE.IGK..IGL.,2,2,5.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,NRCAM,2,2,5.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,EPHA1,2,2,6.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,ESAM,2,2,6.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,GPC5,2,2,6.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,HSPD1,2,2,6.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,CD55,2,2,6.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,CRK,2,2,6.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,EDA,2,2,6.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,MMP2,2,2,6.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,PRSS22,2,2,6.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,TPT1,2,2,6.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,FOLH1,2,2,7.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,GCG,2,2,7.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,METAP2,2,2,7.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,PPIA,2,2,7.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,PPIF,2,2,7.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,SPHK1,2,2,7.0,50,0.04
PE_LOPE_MATCHED,Stabl-RP,NOG,2,2,8.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,CCL16,2,2,9.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,EPHB6,2,2,9.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,METAP1,2,2,9.5,50,0.04
PE_LOPE_MATCHED,Stabl-RP,PRSS3,1,1,1.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,LAG3,1,1,2.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,TNFSF12,1,1,2.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,UNC5D,1,1,2.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,SERPINA5,1,1,3.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,GAS1,1,1,4.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,PDE5A,1,1,4.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,ARID3A,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,DBNL,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,ECE1,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,EIF4EBP2,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,LY86,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,TNF,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,TNFRSF21,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,UFC1,1,1,5.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,CCDC80,1,1,6.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,CDC2.CCNB1,1,1,6.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,F11,1,1,6.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,PDPK1,1,1,6.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,CASP3,1,1,7.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,CXCL1,1,1,7.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,MAPK14,1,1,7.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,NMT1,1,1,7.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,PRKCD,1,1,7.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,HNRNPK,1,1,8.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,MAPK3,1,1,8.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,OCIAD1,1,1,8.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,PLA2G10,1,1,8.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,SST,1,1,8.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,UFM1,1,1,8.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,AGRP,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,BTK,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,IL25,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,LTA.LTB.1,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,PPID,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,SHC1,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,STK16,1,1,9.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,ANGPTL4,1,1,10.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,CHEK2,1,1,10.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,EREG,1,1,10.0,50,0.02
PE_LOPE_MATCHED,Stabl-RP,PLAT,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,IL24,152,50,2.3157894736842106,50,1.0
PE_LOPE_MATCHED,glmmLasso,LEP,164,50,3.2378048780487805,50,1.0
PE_LOPE_MATCHED,glmmLasso,SPARCL1,133,50,3.789473684210526,50,1.0
PE_LOPE_MATCHED,glmmLasso,IL1RAP,100,48,4.0,50,0.96
PE_LOPE_MATCHED,glmmLasso,CCL23.1,81,47,3.4814814814814814,50,0.94
PE_LOPE_MATCHED,glmmLasso,XPNPEP1,78,47,5.17948717948718,50,0.94
PE_LOPE_MATCHED,glmmLasso,SEMA3E,40,39,5.3,50,0.78
PE_LOPE_MATCHED,glmmLasso,C3,42,35,3.8095238095238093,50,0.7
PE_LOPE_MATCHED,glmmLasso,GDF2,45,35,5.5777777777777775,50,0.7
PE_LOPE_MATCHED,glmmLasso,LEPR,37,32,5.54054054054054,50,0.64
PE_LOPE_MATCHED,glmmLasso,SELL,38,31,3.710526315789474,50,0.62
PE_LOPE_MATCHED,glmmLasso,IGF1R,41,31,6.024390243902439,50,0.62
PE_LOPE_MATCHED,glmmLasso,APOB,32,29,2.34375,50,0.58
PE_LOPE_MATCHED,glmmLasso,AGER,33,29,5.7272727272727275,50,0.58
PE_LOPE_MATCHED,glmmLasso,FUT5,32,28,3.90625,50,0.56
PE_LOPE_MATCHED,glmmLasso,CPE,29,26,6.862068965517241,50,0.52
PE_LOPE_MATCHED,glmmLasso,COLEC12,26,22,7.038461538461538,50,0.44
PE_LOPE_MATCHED,glmmLasso,CCL23,23,20,5.956521739130435,50,0.4
PE_LOPE_MATCHED,glmmLasso,LYZ,19,19,3.473684210526316,50,0.38
PE_LOPE_MATCHED,glmmLasso,EPHA1,19,19,3.736842105263158,50,0.38
PE_LOPE_MATCHED,glmmLasso,WIF1,19,18,7.7894736842105265,50,0.36
PE_LOPE_MATCHED,glmmLasso,MED1,19,17,6.578947368421052,50,0.34
PE_LOPE_MATCHED,glmmLasso,ADIPOQ,17,16,6.0,50,0.32
PE_LOPE_MATCHED,glmmLasso,GOT1,19,16,6.578947368421052,50,0.32
PE_LOPE_MATCHED,glmmLasso,TIMP2,15,15,4.933333333333334,50,0.3
PE_LOPE_MATCHED,glmmLasso,IGFBP2,15,15,5.666666666666667,50,0.3
PE_LOPE_MATCHED,glmmLasso,HAPLN1,14,14,3.357142857142857,50,0.28
PE_LOPE_MATCHED,glmmLasso,TXNDC12,15,14,4.333333333333333,50,0.28
PE_LOPE_MATCHED,glmmLasso,MSN,13,13,4.846153846153846,50,0.26
PE_LOPE_MATCHED,glmmLasso,GPNMB,13,13,5.461538461538462,50,0.26
PE_LOPE_MATCHED,glmmLasso,SPHK2,17,13,5.764705882352941,50,0.26
PE_LOPE_MATCHED,glmmLasso,PRSS2,12,12,3.9166666666666665,50,0.24
PE_LOPE_MATCHED,glmmLasso,DDR2,12,12,4.75,50,0.24
PE_LOPE_MATCHED,glmmLasso,APCS,11,11,5.0,50,0.22
PE_LOPE_MATCHED,glmmLasso,ICAM5,11,11,6.818181818181818,50,0.22
PE_LOPE_MATCHED,glmmLasso,COL18A1,11,11,7.181818181818182,50,0.22
PE_LOPE_MATCHED,glmmLasso,MAPK8,10,10,3.9,50,0.2
PE_LOPE_MATCHED,glmmLasso,CFH,10,10,5.0,50,0.2
PE_LOPE_MATCHED,glmmLasso,BIRC3,10,10,6.4,50,0.2
PE_LOPE_MATCHED,glmmLasso,POSTN,9,9,7.444444444444445,50,0.18
PE_LOPE_MATCHED,glmmLasso,CCL16,8,8,4.75,50,0.16
PE_LOPE_MATCHED,glmmLasso,LSAMP,8,8,6.375,50,0.16
PE_LOPE_MATCHED,glmmLasso,CKB,7,7,2.4285714285714284,50,0.14
PE_LOPE_MATCHED,glmmLasso,GCG,7,7,3.0,50,0.14
PE_LOPE_MATCHED,glmmLasso,CSF2,7,7,4.428571428571429,50,0.14
PE_LOPE_MATCHED,glmmLasso,NRXN3,7,7,6.571428571428571,50,0.14
PE_LOPE_MATCHED,glmmLasso,ESM1,7,7,7.857142857142857,50,0.14
PE_LOPE_MATCHED,glmmLasso,HTRA2,7,7,8.285714285714286,50,0.14
PE_LOPE_MATCHED,glmmLasso,WFIKKN2,9,7,8.88888888888889,50,0.14
PE_LOPE_MATCHED,glmmLasso,MAPKAPK5,6,6,2.8333333333333335,50,0.12
PE_LOPE_MATCHED,glmmLasso,C3.4,6,6,4.333333333333333,50,0.12
PE_LOPE_MATCHED,glmmLasso,DPT,6,6,4.5,50,0.12
PE_LOPE_MATCHED,glmmLasso,SELE,5,5,3.6,50,0.1
PE_LOPE_MATCHED,glmmLasso,NOTCH1,5,5,4.6,50,0.1
PE_LOPE_MATCHED,glmmLasso,F11,5,5,4.8,50,0.1
PE_LOPE_MATCHED,glmmLasso,POR,5,5,6.2,50,0.1
PE_LOPE_MATCHED,glmmLasso,AKR1A1,5,5,6.4,50,0.1
PE_LOPE_MATCHED,glmmLasso,CTSD,5,5,6.6,50,0.1
PE_LOPE_MATCHED,glmmLasso,NCAM1,5,5,8.0,50,0.1
PE_LOPE_MATCHED,glmmLasso,LTA.LTB.1,5,5,8.4,50,0.1
PE_LOPE_MATCHED,glmmLasso,PYY,4,4,3.25,50,0.08
PE_LOPE_MATCHED,glmmLasso,PRSS1,4,4,4.25,50,0.08
PE_LOPE_MATCHED,glmmLasso,NAMPT,4,4,6.25,50,0.08
PE_LOPE_MATCHED,glmmLasso,MET,4,4,6.75,50,0.08
PE_LOPE_MATCHED,glmmLasso,TNFRSF21,4,4,6.75,50,0.08
PE_LOPE_MATCHED,glmmLasso,LCORL,4,4,7.0,50,0.08
PE_LOPE_MATCHED,glmmLasso,SIGLEC14,4,4,7.25,50,0.08
PE_LOPE_MATCHED,glmmLasso,TNFAIP6,4,4,7.25,50,0.08
PE_LOPE_MATCHED,glmmLasso,CD226,4,4,7.5,50,0.08
PE_LOPE_MATCHED,glmmLasso,BCAN,4,4,8.75,50,0.08
PE_LOPE_MATCHED,glmmLasso,CNTN4,4,4,8.75,50,0.08
PE_LOPE_MATCHED,glmmLasso,CNTFR,5,4,8.8,50,0.08
PE_LOPE_MATCHED,glmmLasso,FGF19,3,3,1.6666666666666667,50,0.06
PE_LOPE_MATCHED,glmmLasso,CD40LG,3,3,3.6666666666666665,50,0.06
PE_LOPE_MATCHED,glmmLasso,PRSS3,3,3,5.0,50,0.06
PE_LOPE_MATCHED,glmmLasso,AGRP,3,3,5.333333333333333,50,0.06
PE_LOPE_MATCHED,glmmLasso,FSTL3,3,3,8.333333333333334,50,0.06
PE_LOPE_MATCHED,glmmLasso,LAYN,3,3,8.333333333333334,50,0.06
PE_LOPE_MATCHED,glmmLasso,SERPINA5,3,3,8.333333333333334,50,0.06
PE_LOPE_MATCHED,glmmLasso,NTRK2,3,3,8.666666666666666,50,0.06
PE_LOPE_MATCHED,glmmLasso,SIGLEC9,2,2,2.5,50,0.04
PE_LOPE_MATCHED,glmmLasso,ECE1,2,2,3.5,50,0.04
PE_LOPE_MATCHED,glmmLasso,ROR1,2,2,4.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,BMP6,2,2,5.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,FGF17,2,2,5.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,JAG1,2,2,5.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,CXCL10,2,2,5.5,50,0.04
PE_LOPE_MATCHED,glmmLasso,AGR2,2,2,6.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,EDA,2,2,8.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,GPT,2,2,8.0,50,0.04
PE_LOPE_MATCHED,glmmLasso,HIPK3,1,1,1.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,LILRB1,1,1,1.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,ULBP1,1,1,1.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,CHST2,1,1,2.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,F10.1,1,1,2.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,IGHE.IGK..IGL.,1,1,2.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,CNTN5,1,1,3.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,SAA1,1,1,3.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,SERPINA1,1,1,3.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,TNF,1,1,3.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,CNTF,1,1,4.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,EGFR,1,1,4.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,ESAM,1,1,4.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,IGHD..IGK..IGL.,1,1,4.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,MAPK12,1,1,4.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,VEGFA,1,1,4.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,FOLH1,1,1,5.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,FRZB,1,1,5.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,PLA2G2E,1,1,5.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,SPINT2,1,1,5.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,CCL19,1,1,6.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,SPON1,1,1,6.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,DKK3,1,1,7.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,EPHB6,1,1,7.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,GPI,1,1,7.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,IL1RAPL2,1,1,7.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,CALR,1,1,8.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,PLAT,1,1,8.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,MMP2,1,1,9.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,DKKL1,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,GAS1,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,H2AFZ,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,MAPK1,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,PPIA,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,TFPI,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,TG,1,1,10.0,50,0.02
PE_LOPE_MATCHED,glmmLasso,WISP1,1,1,10.0,50,0.02
PE_LOPE_MATCHED,mRMR,LEP,208,50,2.7836538461538463,50,1.0
PE_LOPE_MATCHED,mRMR,IL24,149,50,3.3422818791946307,50,1.0
PE_LOPE_MATCHED,mRMR,CPE,127,50,4.188976377952756,50,1.0
PE_LOPE_MATCHED,mRMR,SPARCL1,129,50,4.217054263565892,50,1.0
PE_LOPE_MATCHED,mRMR,IL1RAP,108,49,4.666666666666667,50,0.98
PE_LOPE_MATCHED,mRMR,IGF1R,65,47,3.9384615384615387,50,0.94
PE_LOPE_MATCHED,mRMR,CCL23.1,69,46,4.840579710144928,50,0.92
PE_LOPE_MATCHED,mRMR,COLEC12,53,41,4.716981132075472,50,0.82
PE_LOPE_MATCHED,mRMR,XPNPEP1,55,41,5.472727272727273,50,0.82
PE_LOPE_MATCHED,mRMR,GDF2,56,41,5.553571428571429,50,0.82
PE_LOPE_MATCHED,mRMR,WIF1,45,37,4.511111111111111,50,0.74
PE_LOPE_MATCHED,mRMR,MED1,42,36,4.595238095238095,50,0.72
PE_LOPE_MATCHED,mRMR,AGER,37,34,4.27027027027027,50,0.68
PE_LOPE_MATCHED,mRMR,NRXN3,28,28,4.857142857142857,50,0.56
PE_LOPE_MATCHED,mRMR,WFIKKN2,31,28,6.774193548387097,50,0.56
PE_LOPE_MATCHED,mRMR,FUT5,28,25,5.678571428571429,50,0.5
PE_LOPE_MATCHED,mRMR,LEPR,25,25,6.28,50,0.5
PE_LOPE_MATCHED,mRMR,ADIPOQ,24,23,5.208333333333333,50,0.46
PE_LOPE_MATCHED,mRMR,SEMA3E,22,22,4.818181818181818,50,0.44
PE_LOPE_MATCHED,mRMR,SELL,23,22,4.956521739130435,50,0.44
PE_LOPE_MATCHED,mRMR,GOT1,22,21,5.590909090909091,50,0.42
PE_LOPE_MATCHED,mRMR,LYZ,22,21,6.454545454545454,50,0.42
PE_LOPE_MATCHED,mRMR,C3,20,19,5.15,50,0.38
PE_LOPE_MATCHED,mRMR,APCS,18,17,4.722222222222222,50,0.34
PE_LOPE_MATCHED,mRMR,MSN,17,17,5.411764705882353,50,0.34
PE_LOPE_MATCHED,mRMR,SERPINA5,16,15,6.875,50,0.3
PE_LOPE_MATCHED,mRMR,GPNMB,14,14,4.928571428571429,50,0.28
PE_LOPE_MATCHED,mRMR,BCAN,14,14,6.642857142857143,50,0.28
PE_LOPE_MATCHED,mRMR,SPHK2,16,14,7.125,50,0.28
PE_LOPE_MATCHED,mRMR,PRSS2,13,13,7.384615384615385,50,0.26
PE_LOPE_MATCHED,mRMR,ICAM5,12,12,5.666666666666667,50,0.24
PE_LOPE_MATCHED,mRMR,TXNDC12,11,11,4.545454545454546,50,0.22
PE_LOPE_MATCHED,mRMR,DPT,10,10,3.8,50,0.2
PE_LOPE_MATCHED,mRMR,NCAM1,10,10,4.8,50,0.2
PE_LOPE_MATCHED,mRMR,CFH,9,9,5.555555555555555,50,0.18
PE_LOPE_MATCHED,mRMR,FSTL3,9,9,6.0,50,0.18
PE_LOPE_MATCHED,mRMR,TIMP2,9,9,6.0,50,0.18
PE_LOPE_MATCHED,mRMR,CCL16,9,9,6.222222222222222,50,0.18
PE_LOPE_MATCHED,mRMR,APOB,9,9,7.333333333333333,50,0.18
PE_LOPE_MATCHED,mRMR,CCL23,9,9,7.666666666666667,50,0.18
PE_LOPE_MATCHED,mRMR,NTRK2,8,8,3.25,50,0.16
PE_LOPE_MATCHED,mRMR,EPHA1,8,8,5.375,50,0.16
PE_LOPE_MATCHED,mRMR,HAPLN1,8,8,5.75,50,0.16
PE_LOPE_MATCHED,mRMR,CNTFR,8,8,6.0,50,0.16
PE_LOPE_MATCHED,mRMR,BIRC3,8,8,6.25,50,0.16
PE_LOPE_MATCHED,mRMR,COL18A1,7,7,5.285714285714286,50,0.14
PE_LOPE_MATCHED,mRMR,DDR2,6,6,5.333333333333333,50,0.12
PE_LOPE_MATCHED,mRMR,TNFAIP6,6,6,5.5,50,0.12
PE_LOPE_MATCHED,mRMR,SIGLEC14,6,6,6.333333333333333,50,0.12
PE_LOPE_MATCHED,mRMR,ULBP1,6,6,6.333333333333333,50,0.12
PE_LOPE_MATCHED,mRMR,LSAMP,6,6,6.833333333333333,50,0.12
PE_LOPE_MATCHED,mRMR,IGFBP2,6,6,7.333333333333333,50,0.12
PE_LOPE_MATCHED,mRMR,CKB,6,6,7.666666666666667,50,0.12
PE_LOPE_MATCHED,mRMR,CSF2,6,6,7.833333333333333,50,0.12
PE_LOPE_MATCHED,mRMR,NAMPT,5,5,6.2,50,0.1
PE_LOPE_MATCHED,mRMR,HTRA2,5,5,7.6,50,0.1
PE_LOPE_MATCHED,mRMR,PYY,5,5,7.6,50,0.1
PE_LOPE_MATCHED,mRMR,SELE,5,5,7.8,50,0.1
PE_LOPE_MATCHED,mRMR,C3.4,5,5,8.4,50,0.1
PE_LOPE_MATCHED,mRMR,JAG1,4,4,2.25,50,0.08
PE_LOPE_MATCHED,mRMR,PRSS1,4,4,5.25,50,0.08
PE_LOPE_MATCHED,mRMR,CTSD,4,4,6.0,50,0.08
PE_LOPE_MATCHED,mRMR,FGF19,4,4,6.0,50,0.08
PE_LOPE_MATCHED,mRMR,ESM1,4,4,6.75,50,0.08
PE_LOPE_MATCHED,mRMR,F11,4,4,7.0,50,0.08
PE_LOPE_MATCHED,mRMR,AGR2,4,4,8.75,50,0.08
PE_LOPE_MATCHED,mRMR,TNFRSF21,3,3,3.0,50,0.06
PE_LOPE_MATCHED,mRMR,MAPKAPK5,3,3,4.333333333333333,50,0.06
PE_LOPE_MATCHED,mRMR,SPINT2,3,3,6.333333333333333,50,0.06
PE_LOPE_MATCHED,mRMR,CXCL10,3,3,6.666666666666667,50,0.06
PE_LOPE_MATCHED,mRMR,CD55,3,3,7.0,50,0.06
PE_LOPE_MATCHED,mRMR,CNTN4,3,3,8.666666666666666,50,0.06
PE_LOPE_MATCHED,mRMR,EPHB6,2,2,3.5,50,0.04
PE_LOPE_MATCHED,mRMR,LCORL,2,2,5.5,50,0.04
