Task,Repeat,Method,Metric,RMSE,MAE,AUROC,AUPRC,SourceRun,Fold,Accuracy,BalancedAccuracy,Dataset,Cohort,TaskType,OutcomeDescription
GSE41849_MS,7,mRMR,AUROC,,,0.7866666666666667,0.816007215007215,geo_expansion_50,0.0,0.7727272727272727,0.7733333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,8,mRMR,AUROC,,,0.8893333333333333,0.9009047619047618,geo_expansion_50,0.0,0.7890909090909091,0.7933333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,9,mRMR,AUROC,,,0.7973333333333333,0.8583167388167388,geo_expansion_50,0.0,0.7727272727272727,0.7666666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,10,mRMR,AUROC,,,0.8053333333333335,0.837015873015873,geo_expansion_50,0.0,0.7090909090909091,0.71,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,11,mRMR,AUROC,,,0.8640000000000001,0.9086666666666666,geo_expansion_50,0.0,0.7272727272727273,0.7233333333333334,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,12,mRMR,AUROC,,,0.8026666666666668,0.7939206349206349,geo_expansion_50,0.0,0.7090909090909091,0.7133333333333334,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,13,mRMR,AUROC,,,0.7733333333333334,0.7996904761904762,geo_expansion_50,0.0,0.7890909090909091,0.78,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,14,mRMR,AUROC,,,0.7426666666666667,0.8291924001924003,geo_expansion_50,0.0,0.6381818181818182,0.6333333333333334,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,15,mRMR,AUROC,,,0.7866666666666666,0.8446368446368446,geo_expansion_50,0.0,0.6763636363636364,0.6799999999999999,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,16,mRMR,AUROC,,,0.724,0.7703193843193843,geo_expansion_50,0.0,0.6945454545454546,0.6966666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,17,mRMR,AUROC,,,0.8413333333333334,0.8902842712842712,geo_expansion_50,0.0,0.7709090909090909,0.77,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,18,mRMR,AUROC,,,0.7986666666666667,0.8638114478114478,geo_expansion_50,0.0,0.6945454545454546,0.6966666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,19,mRMR,AUROC,,,0.788,0.8437453102453102,geo_expansion_50,0.0,0.750909090909091,0.75,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,20,mRMR,AUROC,,,0.8813333333333334,0.9024126984126984,geo_expansion_50,0.0,0.7872727272727273,0.7866666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,21,mRMR,AUROC,,,0.78,0.840079365079365,geo_expansion_50,0.0,0.7654545454545454,0.77,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,22,mRMR,AUROC,,,0.7346666666666667,0.8023246753246752,geo_expansion_50,0.0,0.6381818181818182,0.6366666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,23,mRMR,AUROC,,,0.7333333333333334,0.7858015873015873,geo_expansion_50,0.0,0.7272727272727273,0.7333333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,24,mRMR,AUROC,,,0.8240000000000001,0.8706825396825396,geo_expansion_50,0.0,0.6909090909090909,0.69,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,25,mRMR,AUROC,,,0.82,0.844070707070707,geo_expansion_50,0.0,0.7672727272727273,0.7666666666666666,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,26,mRMR,AUROC,,,0.7546666666666667,0.8127222222222221,geo_expansion_50,0.0,0.6145454545454545,0.6033333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,27,mRMR,AUROC,,,0.8266666666666665,0.8671904761904761,geo_expansion_50,0.0,0.7309090909090908,0.73,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,28,mRMR,AUROC,,,0.8240000000000001,0.8663650793650792,geo_expansion_50,0.0,0.7527272727272727,0.7533333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,29,mRMR,AUROC,,,0.7973333333333333,0.8321746031746031,geo_expansion_50,0.0,0.7127272727272727,0.7133333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,30,mRMR,AUROC,,,0.74,0.7928008658008657,geo_expansion_50,0.0,0.6581818181818182,0.66,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,31,mRMR,AUROC,,,0.7613333333333333,0.8320627705627706,geo_expansion_50,0.0,0.6545454545454545,0.6566666666666666,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,32,mRMR,AUROC,,,0.7226666666666667,0.7821825396825396,geo_expansion_50,0.0,0.6363636363636364,0.6366666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,33,mRMR,AUROC,,,0.8160000000000001,0.8596349206349206,geo_expansion_50,0.0,0.7454545454545455,0.7433333333333334,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,34,mRMR,AUROC,,,0.876,0.8989603174603173,geo_expansion_50,0.0,0.7672727272727273,0.7733333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,35,mRMR,AUROC,,,0.7986666666666666,0.842079365079365,geo_expansion_50,0.0,0.7181818181818181,0.72,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,36,mRMR,AUROC,,,0.768,0.8265396825396826,geo_expansion_50,0.0,0.7327272727272727,0.7333333333333334,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,37,mRMR,AUROC,,,0.8720000000000001,0.9052294372294372,geo_expansion_50,0.0,0.7654545454545454,0.7633333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,38,mRMR,AUROC,,,0.752,0.8013088023088022,geo_expansion_50,0.0,0.7145454545454546,0.7133333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,39,mRMR,AUROC,,,0.8013333333333333,0.849388888888889,geo_expansion_50,0.0,0.7109090909090909,0.7166666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,40,mRMR,AUROC,,,0.8106666666666668,0.8708564213564213,geo_expansion_50,0.0,0.7927272727272727,0.7866666666666666,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,41,mRMR,AUROC,,,0.7866666666666667,0.8402380952380952,geo_expansion_50,0.0,0.7090909090909091,0.7066666666666668,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,42,mRMR,AUROC,,,0.8533333333333333,0.8921375661375661,geo_expansion_50,0.0,0.7690909090909092,0.7666666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,43,mRMR,AUROC,,,0.7253333333333334,0.7852804232804232,geo_expansion_50,0.0,0.6927272727272726,0.6866666666666666,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,44,mRMR,AUROC,,,0.8053333333333332,0.833419191919192,geo_expansion_50,0.0,0.750909090909091,0.7533333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,45,mRMR,AUROC,,,0.7853333333333333,0.8346262626262625,geo_expansion_50,0.0,0.7490909090909091,0.7466666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,46,mRMR,AUROC,,,0.812,0.8475079365079365,geo_expansion_50,0.0,0.7090909090909091,0.7066666666666667,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,47,mRMR,AUROC,,,0.7346666666666667,0.787031746031746,geo_expansion_50,0.0,0.6509090909090909,0.6533333333333333,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,48,mRMR,AUROC,,,0.7546666666666667,0.8123080808080807,geo_expansion_50,0.0,0.7345454545454546,0.74,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,49,mRMR,AUROC,,,0.756,0.8146031746031746,geo_expansion_50,0.0,0.6690909090909092,0.6666666666666666,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE41849_MS,50,mRMR,AUROC,,,0.752,0.8432010582010582,geo_expansion_50,0.0,0.6963636363636363,0.7,GSE41849 MS replication,GSE41849,classification,MS versus healthy control
GSE48023_H1N1,1,Boruta,RMSE,1.4482373690547674,1.191352592845766,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,2,Boruta,RMSE,1.480450252502396,1.2279227256439609,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,3,Boruta,RMSE,1.4267455026571014,1.1694365034527856,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,4,Boruta,RMSE,1.3747046240105134,1.1009322601296874,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,5,Boruta,RMSE,1.4548991521344194,1.2005983875444974,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,6,Boruta,RMSE,1.3475509080413226,1.0996984391777307,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,7,Boruta,RMSE,1.4604270031847748,1.180924351645417,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,8,Boruta,RMSE,1.3632965681658198,1.1069913597026897,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,9,Boruta,RMSE,1.41093410387662,1.1216189123475169,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,10,Boruta,RMSE,1.5089559524773244,1.2388196429092917,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,11,Boruta,RMSE,1.3764772345898886,1.120761990216243,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,12,Boruta,RMSE,1.4327456940664205,1.1630443813184692,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,13,Boruta,RMSE,1.509082252473955,1.167226983293886,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,14,Boruta,RMSE,1.4415814032987235,1.187484034752873,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,15,Boruta,RMSE,1.4210311470133152,1.1600075487886938,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,16,Boruta,RMSE,1.4155676928552243,1.15073410807315,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,17,Boruta,RMSE,1.4257920970088012,1.165642335897106,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,18,Boruta,RMSE,1.451758715126924,1.1664675366233537,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,19,Boruta,RMSE,1.404367106290331,1.153951099771667,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,20,Boruta,RMSE,1.3668114292400504,1.122742598249954,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,21,Boruta,RMSE,1.441334728634898,1.1877601443908707,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,22,Boruta,RMSE,1.4470511278201728,1.159571676618572,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,23,Boruta,RMSE,1.365877907003993,1.1061943015944626,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,24,Boruta,RMSE,1.4338013256981037,1.1706190925318718,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,25,Boruta,RMSE,1.4244703417561924,1.151313888690818,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,26,Boruta,RMSE,1.4284886379160708,1.1767282941480592,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,27,Boruta,RMSE,1.4347174110607817,1.1617900673157733,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,28,Boruta,RMSE,1.507927847022301,1.2135458707099698,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,29,Boruta,RMSE,1.4422149521397276,1.207118752166505,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,30,Boruta,RMSE,1.4410799830370944,1.1802033833925742,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,31,Boruta,RMSE,1.4086012249954274,1.1103315154524405,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,32,Boruta,RMSE,1.4016712762868755,1.1568544172225956,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,33,Boruta,RMSE,1.4422981158747326,1.1800730374098287,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,34,Boruta,RMSE,1.4761009895139394,1.2153202869293922,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,35,Boruta,RMSE,1.3957925306810095,1.1360540680441733,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,36,Boruta,RMSE,1.4391920194863133,1.1688711039819064,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,37,Boruta,RMSE,1.4217339409787848,1.1805149623996432,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,38,Boruta,RMSE,1.3401907557680683,1.0789210966261014,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,39,Boruta,RMSE,1.396638161901148,1.1380076189696553,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,40,Boruta,RMSE,1.4225265468997987,1.1456877255454765,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,41,Boruta,RMSE,1.4232511156288503,1.1644233045233396,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,42,Boruta,RMSE,1.4455604932746329,1.1314495239065432,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,43,Boruta,RMSE,1.4211015533946303,1.154442342026646,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,44,Boruta,RMSE,1.4203949332984382,1.1613244148591204,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,45,Boruta,RMSE,1.41870380034331,1.1661027480584856,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,46,Boruta,RMSE,1.3950564793696545,1.1399488158359083,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,47,Boruta,RMSE,1.4320294516551495,1.187317217775906,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,48,Boruta,RMSE,1.3769799628311046,1.1033024895490853,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,49,Boruta,RMSE,1.397182804087699,1.149465103398383,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
GSE48023_H1N1,50,Boruta,RMSE,1.438052270893626,1.1749091544491266,,,gse48023_subject_50,0.0,,,GSE48023 influenza vaccination,GSE48023,regression,"H1N1 HAI response, Day 14 minus Day 0"
